,StudentID,Preferences,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,V_Score,R_Score,A_Score,K_Score,Preferred_Style,Visual,Auditorial,Reading,Kinesthetic
570,571,"R, V, K, A",1.0,1.0,0.75,0.75,0.75,0.5,1.0,0.75,0.75,0.75,0.25,1.0,0.75,0.25,0.75,0.5,0.75,1.0,1.0,0.75,1.0,0.75,0.5,0.0,1.0,1.0,1.0,0.75,7.0,2.5,2.25,8.25,K,0.8333333333333334,0.55,0.8333333333333334,0.75
571,572,V,0.5,1.0,1.0,0.5,0.0,0.75,0.25,1.0,0.25,0.5,0.75,0.5,0.5,0.25,0.75,1.0,0.75,0.5,0.5,0.0,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.5,5.75,2.0,2.0,3.5,V,0.6944444444444444,0.5,0.6666666666666666,0.4090909090909091
572,573,"K, V",1.0,1.0,0.75,0.25,0.5,0.5,1.0,1.0,1.0,0.75,1.0,0.0,0.75,0.75,0.75,0.5,0.75,0.5,0.75,1.0,0.5,0.5,0.5,0.75,1.0,0.5,0.75,1.0,6.5,1.5,3.25,7.75,K,0.7777777777777778,0.65,0.5,0.75
573,574,"A, V, K",0.75,1.0,0.5,0.0,0.5,0.75,0.5,0.75,0.75,0.75,1.0,0.75,1.0,0.75,0.0,1.0,0.75,0.75,0.0,0.75,1.0,0.25,1.0,1.0,0.75,1.0,1.0,1.0,6.25,1.25,3.75,8.75,K,0.6944444444444444,0.75,0.4166666666666667,0.7954545454545454
574,575,"K, R, V",0.75,1.0,1.0,0.5,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.75,1.0,0.75,0.5,0.75,1.0,0.5,0.5,0.25,0.25,1.0,0.75,0.75,7.25,1.75,2.5,8.5,K,0.8055555555555556,0.5,0.75,0.8181818181818182
575,576,"V, R",0.5,1.0,1.0,1.0,1.0,0.75,0.25,0.5,0.75,0.25,0.25,0.5,0.0,0.5,0.5,0.75,1.0,1.0,1.0,1.0,0.75,0.5,0.0,0.5,0.5,0.25,1.0,0.25,7.5,3.0,1.75,4.5,V,0.8333333333333334,0.45,1.0,0.4090909090909091
576,577,"V, A, R, K",0.5,0.75,1.0,0.0,0.75,0.0,0.75,1.0,1.0,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.25,0.75,1.0,1.0,0.5,0.75,0.5,1.0,6.75,1.75,3.25,8.5,K,0.8055555555555556,0.65,0.5833333333333334,0.7727272727272727
577,578,"A, K, R, V",1.0,1.0,0.75,1.0,1.0,0.5,0.75,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.75,0.25,0.75,0.75,0.75,1.0,0.75,0.5,0.75,0.75,1.0,1.0,0.5,1.0,6.25,2.5,3.0,10.0,K,0.75,0.7,0.8333333333333334,0.9090909090909091
578,579,"A, K, R, V",0.5,0.75,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.0,0.5,1.0,0.75,1.0,1.0,0.25,0.75,0.75,0.75,0.75,0.5,1.0,1.0,1.0,0.5,0.0,6.75,2.0,3.75,7.5,K,0.8055555555555556,0.85,0.6666666666666666,0.6818181818181818
579,580,V,0.5,0.75,0.75,0.75,0.5,0.0,0.5,0.5,0.5,0.75,0.0,0.25,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.0,0.75,1.0,0.0,7.75,2.5,1.25,4.5,V,0.9166666666666666,0.25,0.8333333333333334,0.45454545454545453
580,581,"A, K, V, R",1.0,0.5,0.75,0.75,0.25,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.0,1.0,5.5,2.25,4.5,9.0,K,0.6111111111111112,0.9,0.75,0.8181818181818182
581,582,V,0.25,0.75,0.75,0.0,0.25,1.0,0.5,0.75,0.75,0.0,0.5,0.25,0.25,0.75,0.75,0.5,0.75,0.5,0.75,0.0,1.0,0.0,0.25,0.5,0.5,0.5,0.75,0.0,6.0,1.25,2.25,4.0,V,0.6666666666666666,0.45,0.4166666666666667,0.36363636363636365
582,583,"V, R, K, A",1.0,1.0,0.25,0.5,0.25,1.0,0.5,0.5,0.75,0.5,0.75,0.75,0.75,1.0,0.75,1.0,1.0,0.75,0.5,0.75,0.75,1.0,0.75,1.0,0.5,0.0,0.75,1.0,6.5,1.5,4.25,6.25,V,0.7777777777777778,0.85,0.5,0.6590909090909091
583,584,K,0.5,0.75,0.25,0.0,0.75,0.5,1.0,0.0,0.75,0.75,0.5,0.75,0.75,0.75,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,1.0,0.5,0.75,0.25,0.5,3.25,0.75,3.0,7.75,K,0.3611111111111111,0.6,0.25,0.7045454545454546
584,585,R,0.25,0.5,0.75,1.0,0.5,0.25,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.25,0.0,0.25,0.0,1.0,0.75,0.5,0.25,0.75,0.0,0.25,0.75,0.75,0.5,0.25,3.25,2.75,2.0,5.0,K,0.3611111111111111,0.4,0.9166666666666666,0.45454545454545453
585,586,"A, K, R",1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,0.0,0.5,0.75,0.25,0.5,0.0,0.75,0.5,0.5,0.25,1.0,0.0,0.5,0.75,0.5,0.25,0.75,3.5,2.5,3.25,8.25,K,0.3888888888888889,0.65,0.8333333333333334,0.75
586,587,"K, A",1.0,0.5,0.75,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.75,0.75,0.25,1.0,0.75,0.5,0.75,0.0,0.5,0.0,0.5,0.75,1.0,0.75,0.5,1.0,0.25,1.0,4.0,1.0,3.5,7.75,K,0.4444444444444444,0.7,0.3333333333333333,0.75
587,588,"R, V, A, K",0.5,0.25,1.0,1.0,0.5,0.0,0.5,0.0,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.0,0.5,0.0,1.0,0.5,0.75,1.0,0.0,1.0,0.5,1.0,0.75,0.5,4.5,2.0,2.5,7.25,K,0.5,0.5,0.6666666666666666,0.7045454545454546
588,589,0.75,1.0,0.25,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.75,0.5,0.25,0.5,1.0,0.5,0.5,0.0,1.0,0.25,1.0,0.75,0.75,0.75,0.0,0.0,0.5,3.5,0.5,3.75,5.0,K,0.3888888888888889,0.75,0.3333333333333333,0.5
589,590,"K, V",1.0,0.75,0.5,0.0,1.0,0.25,0.25,1.0,0.75,0.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.5,1.0,0.75,0.5,0.5,0.25,0.0,0.25,0.5,1.0,0.75,7.0,1.0,0.75,7.5,K,0.8333333333333334,0.25,0.3333333333333333,0.7272727272727273
590,591,"R, A, V, K",1.0,0.0,0.75,0.75,0.0,1.0,1.0,0.75,1.0,0.75,0.5,1.0,1.0,0.75,0.75,0.5,1.0,1.0,0.75,0.75,1.0,0.25,0.75,1.0,0.75,0.75,0.75,1.0,6.25,2.5,3.75,8.25,K,0.6944444444444444,0.75,0.8333333333333334,0.7954545454545454
591,592,K,1.0,0.0,0.5,0.25,0.75,0.5,0.75,0.75,0.0,0.25,0.75,1.0,0.75,1.0,0.5,0.25,0.5,0.5,0.75,0.5,0.0,0.5,0.0,0.5,0.75,0.75,0.5,0.75,3.25,1.25,2.25,7.75,K,0.4166666666666667,0.45,0.4166666666666667,0.7045454545454546
592,593,"R, V, A, K",1.0,1.0,0.5,0.5,0.75,1.0,0.0,1.0,1.0,1.0,0.25,1.0,0.75,0.25,0.75,0.25,0.75,0.75,0.75,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,0.75,7.5,1.25,4.25,7.75,K,0.8333333333333334,0.85,0.5833333333333334,0.7045454545454546
593,594,"R, V",0.0,0.75,0.0,0.75,0.0,0.5,0.25,1.0,0.5,0.75,0.0,0.0,0.5,0.25,0.75,1.0,0.5,1.0,1.0,1.0,0.75,0.5,0.25,0.25,0.5,0.25,1.0,0.25,7.75,1.75,2.0,2.25,V,0.8611111111111112,0.4,0.5833333333333334,0.25
594,595,"A, V, R",0.5,0.75,0.25,1.0,0.5,0.75,0.0,0.75,0.75,0.0,0.5,0.0,0.25,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.75,0.75,1.0,1.0,1.0,0.5,0.75,0.0,6.5,2.25,4.5,3.75,V,0.7222222222222222,0.9,0.75,0.3409090909090909
595,596,"V, A, K",1.0,0.25,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.25,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.0,0.75,0.75,0.5,1.0,0.75,0.0,0.0,0.25,1.0,0.0,6.0,0.75,2.25,6.25,K,0.7222222222222222,0.45,0.25,0.6136363636363636
596,597,"R, K, V, A",0.5,0.5,0.75,1.0,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.25,0.0,0.75,0.25,0.5,0.75,1.0,0.75,1.0,0.5,1.0,0.75,0.5,1.0,0.5,0.5,0.75,4.25,2.75,3.5,5.75,K,0.6388888888888888,0.7,0.9166666666666666,0.6136363636363636
597,598,K,1.0,0.5,0.25,0.25,0.75,0.25,1.0,0.5,0.25,0.5,0.75,0.5,0.75,0.0,0.5,0.0,0.5,0.25,0.5,0.5,0.25,0.0,0.5,0.0,0.0,1.0,0.0,1.0,3.25,0.75,0.75,7.5,K,0.3611111111111111,0.15,0.25,0.6818181818181818
598,599,"V, K, A, R",0.25,0.75,1.0,1.0,0.75,1.0,1.0,0.5,0.0,0.25,0.75,1.0,1.0,0.5,1.0,1.0,0.75,1.0,0.5,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.5,0.75,6.5,3.0,4.25,7.25,K,0.7222222222222222,0.85,1.0,0.6590909090909091
599,600,K,1.0,0.0,0.25,0.5,0.75,0.75,1.0,0.5,1.0,0.75,1.0,1.0,0.75,1.0,0.0,0.25,0.5,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.5,1.0,0.25,1.0,1.75,1.0,1.25,10.25,K,0.25,0.25,0.3333333333333333,0.9318181818181818
600,601,"K, R",0.75,0.25,1.0,1.0,0.75,0.25,1.0,0.0,1.0,1.0,1.0,0.5,0.75,0.75,0.5,0.5,0.25,1.0,0.25,0.75,0.5,0.5,0.25,0.5,0.0,1.0,0.25,0.75,3.25,3.0,1.5,9.25,K,0.3611111111111111,0.3,1.0,0.8409090909090909
601,602,"R, V, A",0.25,1.0,0.5,0.75,0.25,0.25,0.0,1.0,0.25,0.5,0.0,0.25,0.5,0.75,0.0,0.75,0.75,1.0,1.0,1.0,0.5,0.75,0.5,0.75,0.5,0.5,0.75,0.0,6.25,1.75,2.25,2.75,V,0.75,0.55,0.75,0.29545454545454547
602,603,"A, R, V, K",0.0,0.0,0.75,0.5,1.0,0.75,1.0,0.75,0.5,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,4.5,1.75,3.75,8.75,K,0.5555555555555556,0.75,0.5833333333333334,0.7954545454545454
603,604,"K, V, R",1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.5,0.5,0.5,1.0,0.75,1.0,1.0,7.25,2.0,3.5,9.75,K,0.8055555555555556,0.7,0.6666666666666666,0.8863636363636364
604,605,"R, K, V, A",1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.5,0.5,0.75,0.5,1.0,0.75,1.0,1.0,0.5,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,0.75,7.25,2.5,4.0,8.0,K,0.8611111111111112,0.8,0.8333333333333334,0.8181818181818182
605,606,"A, R, K",0.75,0.0,0.5,0.75,0.5,0.75,0.5,0.0,0.75,0.75,0.5,1.0,1.0,0.75,0.0,0.75,0.5,1.0,0.0,0.0,0.75,0.75,0.75,1.0,0.75,0.75,0.25,0.25,2.25,2.25,4.0,7.5,K,0.25,0.8,0.75,0.6818181818181818
606,607,"K, V",0.5,0.75,0.75,0.0,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,1.0,0.75,0.75,0.25,0.75,0.75,0.75,0.0,0.0,0.25,0.75,0.75,0.25,0.75,6.5,1.0,1.25,7.25,K,0.7222222222222222,0.25,0.3333333333333333,0.7045454545454546
607,608,0.75,0.5,0.5,0.25,0.5,0.5,1.0,0.25,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.75,0.0,1.0,0.0,0.25,0.75,1.0,0.75,0.75,0.5,0.0,0.5,0.5,3.5,1.75,3.5,4.5,K,0.4444444444444444,0.8,0.5833333333333334,0.4090909090909091
608,609,"V, R, A, K",0.25,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.25,0.0,0.75,1.0,1.0,1.0,0.5,0.75,0.0,1.0,0.0,0.75,0.5,0.5,0.5,0.75,6.0,3.0,3.25,7.0,K,0.6666666666666666,0.65,1.0,0.6363636363636364
609,610,K,0.5,0.0,0.75,0.5,1.0,0.5,0.75,0.25,0.75,0.5,1.0,0.5,0.5,1.0,0.75,0.25,0.0,0.25,0.5,0.25,0.5,0.0,0.25,0.25,0.75,0.75,0.5,0.75,3.0,1.5,1.75,7.5,K,0.3333333333333333,0.35,0.5,0.7272727272727273
610,611,R,0.0,0.0,0.75,1.0,0.5,0.0,0.25,0.5,0.0,0.5,0.25,0.75,0.75,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.75,0.0,0.5,3.5,2.75,2.25,4.75,K,0.3888888888888889,0.45,0.9166666666666666,0.4318181818181818
611,612,"K, V",0.75,1.0,0.0,0.0,0.5,0.75,0.5,1.0,0.75,1.0,1.0,0.75,1.0,0.75,1.0,0.5,0.5,0.5,0.75,1.0,1.0,0.5,0.5,0.25,0.5,1.0,0.75,1.0,7.0,0.5,2.5,8.5,K,0.8333333333333334,0.5,0.16666666666666666,0.8181818181818182
612,613,R,0.5,0.25,0.75,1.0,0.0,0.25,0.75,0.0,0.5,0.25,1.0,0.5,0.0,0.75,0.0,0.5,0.5,1.0,0.5,0.25,0.5,0.5,0.5,0.5,0.75,0.5,0.0,0.25,1.5,2.75,2.5,4.5,K,0.2777777777777778,0.5,0.9166666666666666,0.45454545454545453
613,614,"V, K, A, R",1.0,1.0,0.75,0.0,0.75,1.0,1.0,0.75,0.0,0.75,1.0,0.75,0.75,0.5,0.25,0.75,0.75,0.75,1.0,1.0,0.5,0.75,0.75,1.0,0.25,0.75,1.0,0.75,7.0,1.5,3.75,8.0,K,0.7777777777777778,0.75,0.5,0.7272727272727273
614,615,"A, R, K, V",0.75,0.5,0.5,1.0,0.75,0.5,0.75,0.75,1.0,0.75,0.5,1.0,1.0,0.25,0.75,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.5,1.0,1.0,0.0,1.0,0.5,7.75,2.5,3.75,6.25,V,0.8611111111111112,0.75,0.8333333333333334,0.6590909090909091
615,616,R,0.5,0.5,0.75,1.0,0.25,0.0,0.75,0.5,0.0,0.75,0.5,0.5,0.75,0.25,0.5,0.75,0.25,1.0,0.5,1.0,0.25,0.5,0.25,0.5,0.25,0.5,0.75,0.75,5.0,2.75,1.0,5.0,"V, K",0.5555555555555556,0.3,0.9166666666666666,0.5
616,617,"A, K",0.0,0.5,0.5,0.75,0.75,0.75,0.75,0.5,1.0,0.25,1.0,0.75,0.0,0.75,0.0,0.5,0.25,0.75,0.5,0.5,0.75,0.5,1.0,0.5,0.75,1.0,0.5,0.0,4.0,1.5,3.5,6.25,K,0.4444444444444444,0.7,0.6666666666666666,0.5681818181818182
617,618,K,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.75,0.5,1.0,1.0,0.75,1.0,0.25,1.0,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.0,0.5,0.75,0.0,0.0,3.0,1.25,2.0,8.75,K,0.3888888888888889,0.4,0.5833333333333334,0.7954545454545454
618,619,"K, R, V",1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.75,1.0,0.75,1.0,1.0,0.75,0.5,0.5,0.0,0.5,0.5,0.0,0.75,0.75,0.0,0.25,0.5,0.5,1.0,1.0,0.75,5.25,2.0,1.25,9.25,K,0.5833333333333334,0.35,0.6666666666666666,0.8409090909090909
619,620,V,0.25,0.75,0.5,0.25,0.5,0.25,0.5,1.0,0.75,0.75,0.5,0.5,0.5,0.0,0.75,0.75,0.5,0.5,0.5,1.0,1.0,0.5,0.75,0.75,0.5,0.5,0.75,0.5,7.0,0.75,2.75,5.25,V,0.7777777777777778,0.55,0.4166666666666667,0.4772727272727273
620,621,V,0.75,0.75,0.5,0.25,0.25,0.0,0.5,1.0,0.5,0.25,0.5,0.5,0.75,0.5,1.0,1.0,0.75,0.5,1.0,1.0,0.75,0.25,0.0,0.25,0.5,0.25,1.0,0.5,8.25,1.25,1.0,5.25,V,0.9166666666666666,0.2,0.4166666666666667,0.4772727272727273
621,622,K,0.25,1.0,0.5,0.25,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.25,1.0,1.0,0.25,0.0,0.25,0.75,0.5,0.0,0.25,0.5,0.0,0.75,1.0,0.5,1.0,4.5,1.0,1.75,8.0,K,0.5,0.35,0.3333333333333333,0.7272727272727273
622,623,R,0.25,0.5,1.0,0.25,0.75,0.75,0.25,0.75,0.5,0.25,0.25,0.5,0.5,0.5,0.75,0.0,0.75,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.25,3.75,2.25,1.0,3.5,V,0.4166666666666667,0.3,0.75,0.36363636363636365
623,624,"R, V, A",0.5,1.0,1.0,1.0,0.75,0.75,0.0,0.0,0.75,0.25,0.0,0.5,0.5,0.25,0.75,0.5,0.75,1.0,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.0,0.75,0.5,5.75,3.0,3.0,4.0,V,0.6388888888888888,0.7,1.0,0.36363636363636365
624,625,0.75,0.25,0.5,0.5,1.0,0.75,0.75,0.25,0.25,0.0,0.25,0.75,0.75,0.5,0.5,1.0,0.25,0.0,0.25,0.5,0.5,0.5,0.75,0.5,1.0,0.75,0.5,0.0,0.5,3.5,1.75,3.75,4.0,K,0.3888888888888889,0.75,0.5833333333333334,0.45454545454545453
625,626,"K, A",1.0,0.75,0.25,0.25,0.25,0.75,0.5,0.5,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.5,0.0,0.75,1.0,1.0,0.75,0.0,0.75,4.5,0.75,3.5,7.5,K,0.5,0.7,0.25,0.7272727272727273
626,627,V,0.25,1.0,0.25,0.25,0.0,0.25,0.5,1.0,0.75,0.5,0.75,0.25,0.25,0.75,0.5,0.75,0.25,0.5,0.0,0.75,1.0,0.25,0.5,1.0,0.25,0.5,0.75,0.5,5.5,1.0,2.25,4.5,V,0.6666666666666666,0.45,0.3333333333333333,0.45454545454545453
627,628,"R, V, A",0.5,0.75,1.0,1.0,0.75,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.75,0.75,1.0,0.75,1.0,0.5,0.5,0.75,1.0,1.0,1.0,0.5,0.0,0.0,4.75,2.75,4.75,4.75,"V, A, K",0.6388888888888888,0.95,0.9166666666666666,0.4318181818181818
628,629,V,1.0,1.0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.0,0.5,0.5,0.25,0.25,0.0,0.5,0.75,0.5,0.75,0.0,0.5,1.0,0.75,0.75,0.0,0.5,0.5,0.0,3.0,1.25,3.0,4.25,K,0.5,0.6,0.4166666666666667,0.4318181818181818
629,630,V,0.5,0.25,0.25,0.5,0.5,0.0,0.25,1.0,0.5,0.25,0.25,0.5,0.5,0.25,0.75,0.75,0.75,0.25,0.5,0.75,0.75,0.75,0.0,0.75,0.75,0.0,1.0,0.25,6.5,1.0,2.25,3.75,V,0.7222222222222222,0.45,0.3333333333333333,0.3409090909090909
630,631,"V, A, K, R",0.75,1.0,0.75,0.75,0.25,1.0,0.5,0.75,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.5,0.5,1.0,0.75,0.75,0.25,1.0,1.0,1.0,1.0,1.0,1.0,6.75,2.0,4.25,8.5,K,0.8055555555555556,0.85,0.6666666666666666,0.8181818181818182
631,632,"A, R, K",0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.5,1.0,1.0,0.5,0.75,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.25,0.5,1.0,0.75,0.75,0.5,0.5,1.0,4.25,2.5,3.25,7.5,K,0.5277777777777778,0.75,0.8333333333333334,0.7272727272727273
632,633,R,0.25,0.25,1.0,0.5,0.0,0.0,0.5,0.5,0.25,0.75,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.25,0.5,3.5,1.75,0.5,4.25,K,0.3888888888888889,0.1,0.75,0.38636363636363635
633,634,"K, V, A",1.0,0.75,0.25,0.25,0.75,0.75,0.5,1.0,0.5,1.0,0.75,1.0,0.75,1.0,0.5,0.25,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.5,0.5,1.0,5.75,1.5,3.5,8.25,K,0.6388888888888888,0.7,0.5,0.7954545454545454
634,635,"K, R, V, A",0.75,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.75,0.75,0.0,1.0,0.5,0.5,0.5,0.75,1.0,0.75,0.75,7.0,2.5,2.75,9.5,K,0.7777777777777778,0.65,0.8333333333333334,0.8636363636363636
635,636,"R, K, A",0.75,0.25,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.5,0.25,0.25,1.0,1.0,0.75,1.0,0.5,0.5,1.0,3.5,3.0,4.5,9.0,K,0.3888888888888889,0.9,1.0,0.8636363636363636
636,637,"R, V, K",0.75,1.0,1.0,1.0,0.75,0.25,1.0,0.5,0.0,0.75,0.75,1.0,1.0,0.0,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.5,0.5,0.75,0.5,0.5,0.75,1.0,7.5,2.75,2.5,7.0,V,0.8333333333333334,0.5,0.9166666666666666,0.6818181818181818
637,638,"R, V",0.0,1.0,1.0,1.0,1.0,0.75,0.5,1.0,0.25,0.25,0.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.75,0.5,0.75,0.0,1.0,0.5,0.75,0.25,7.5,3.0,3.0,4.75,V,0.8333333333333334,0.6,1.0,0.4318181818181818
638,639,"V, R",0.25,0.5,1.0,0.25,0.5,0.5,0.25,1.0,0.75,0.0,1.0,0.25,0.25,0.75,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.5,1.0,0.0,0.5,6.0,2.0,1.75,5.5,V,0.7222222222222222,0.45,0.6666666666666666,0.5
639,640,"R, K, V",1.0,0.75,0.5,0.75,1.0,0.0,0.75,0.25,0.75,1.0,0.75,0.75,0.75,0.5,1.0,0.75,0.0,1.0,0.75,0.75,0.5,0.5,1.0,0.75,0.5,1.0,1.0,0.75,5.75,1.75,2.75,9.0,K,0.6388888888888888,0.55,0.75,0.8181818181818182
640,641,"A, K, R",1.0,0.25,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.75,0.5,0.0,0.5,1.0,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.0,0.25,0.5,3.5,2.75,4.25,8.25,K,0.3888888888888889,0.85,0.9166666666666666,0.7954545454545454
641,642,"K, R, V",0.75,1.0,0.75,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.0,1.0,0.75,0.25,0.75,0.75,1.0,1.0,0.75,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,7.0,2.75,2.0,6.75,V,0.7777777777777778,0.4,0.9166666666666666,0.6590909090909091
642,643,"V, A, R, K",0.5,0.0,0.75,0.75,0.75,0.75,0.25,1.0,0.75,1.0,1.0,0.75,0.75,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.75,0.5,1.0,0.25,0.25,1.0,1.0,5.0,2.0,3.25,8.0,K,0.6666666666666666,0.65,0.6666666666666666,0.7272727272727273
643,644,"A, R",0.5,0.5,1.0,0.75,0.5,1.0,0.0,0.5,0.75,0.75,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.75,0.75,1.0,0.5,0.0,1.0,1.0,0.75,0.25,1.0,0.25,4.0,2.5,3.75,4.25,K,0.5555555555555556,0.75,0.8333333333333334,0.4318181818181818
644,645,"A, K",0.75,0.75,0.75,0.5,1.0,0.75,0.5,0.5,1.0,1.0,0.75,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.25,0.5,0.75,0.75,1.0,0.75,0.5,0.75,4.5,1.75,3.25,8.5,K,0.5,0.75,0.5833333333333334,0.7727272727272727
645,646,R,0.25,0.75,0.75,0.75,0.0,0.5,1.0,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.75,0.75,0.75,0.25,0.25,0.5,1.0,0.0,0.5,0.25,0.25,0.0,0.25,0.5,5.5,1.75,1.5,3.75,V,0.6111111111111112,0.3,0.5833333333333334,0.3409090909090909
646,647,"K, R",1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.25,0.75,0.5,1.0,0.75,0.0,0.25,0.5,0.0,0.25,0.0,1.0,0.25,0.75,0.5,0.5,0.5,0.75,0.75,0.0,1.0,4.0,2.0,2.75,6.75,K,0.4444444444444444,0.65,0.6666666666666666,0.6136363636363636
647,648,"R, A, K, V",1.0,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.5,0.75,0.5,0.5,0.75,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.0,1.0,0.75,1.0,0.5,7.5,2.25,3.75,8.25,K,0.8333333333333334,0.75,0.75,0.75
648,649,K,0.75,0.25,0.25,0.5,0.75,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.75,0.5,0.0,0.5,0.25,0.25,0.25,1.0,0.25,0.75,0.0,0.5,1.0,0.0,0.75,2.75,1.0,2.0,7.5,K,0.3055555555555556,0.4,0.3333333333333333,0.7727272727272727
649,650,V,0.75,1.0,0.0,0.0,1.0,0.5,0.75,0.0,0.5,0.5,0.25,0.5,0.5,0.0,1.0,0.75,0.5,0.25,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,1.0,0.75,5.75,0.25,2.5,6.0,K,0.6944444444444444,0.5,0.08333333333333333,0.5454545454545454
650,651,V,0.5,1.0,0.5,0.0,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.75,0.75,0.25,0.5,0.75,0.75,1.0,0.0,0.25,0.25,0.5,0.5,1.0,0.75,6.75,1.0,1.25,4.0,V,0.75,0.25,0.3333333333333333,0.45454545454545453
651,652,"R, V",1.0,1.0,0.75,0.5,0.75,0.0,0.25,0.75,0.25,0.5,0.25,1.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.25,0.5,0.75,0.25,0.5,0.5,7.0,1.75,2.0,4.25,V,0.8333333333333334,0.4,0.75,0.4318181818181818
